tax_id	abundance	kingdom; phylum; class; order; family; genus; species	estimated counts
773231354	0.0008671618932558583	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__midas_g_41102; s__midas_s_59116	37.668645481141226
831451	0.0004512529542042603	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter; s__midas_s_83	19.601977077678864
1541451	0.0003377030368109099	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter; s__midas_s_83	14.669482216029115
629211308	0.0007363563571274143	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Variibacter; s__midas_s_28888	31.98658379725775
1098901327	0.014967250111435374	k__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella_aerofaciens	650.1623775906412
141445	0.0017881736100337274	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Ca_Microthrix; s__Ca_Microthrix_subdominans	77.67647344625509
21445	0.0025803557757604133	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Ca_Microthrix; s__Ca_Microthrix_subdominans	112.0880745432566
38591442	0.00038653436478619947	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Ca_Microthrix; s__midas_s_3859	16.790666271947718
10801460	0.0009494127940741483	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea; s__midas_s_1080	41.24154236178693
45611387	0.002597886399511085	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__midas_s_4561	112.84958730836202
6071387	0.0005303991303593919	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__midas_s_430	23.040007823681623
28731387	0.0003806881924410454	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__midas_s_430	16.536714391446573
14491387	0.002290162115022564	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__midas_s_1449	99.48235211446516
521467	0.00547008547008547	k__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__midas_g_52; s__midas_s_52	237.61504273504272
86281437	0.0011685120146816522	k__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__midas_g_1221; s__midas_s_8628	50.758993405756286
13721437	0.0007249791095787029	k__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__midas_g_1221; s__midas_s_1302	31.492367540989278
954241344	0.004759981897128146	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	206.76885362934954
1190841349	0.002660228304714352	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__midas_s_119084	115.55765732848674
1108091348	0.0012571822714425186	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_adolescentis	54.610740689191566
1018441347	0.006222295845775968	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__midas_s_101844	270.29030924466224
1025311347	0.003970450729926353	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_faecale	172.47240925727087
1179701347	0.0007536926612147634	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_ruminantium	32.73965551050811
180921339	0.003623485212986481	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propioniciclava; s__midas_s_11087	157.40057416691974
110871339	0.0051635328775615245	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propioniciclava; s__midas_s_11087	224.29870466839506
182631339	0.0005491718233947714	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propioniciclava; s__midas_s_11087	23.855474836445474
1601445	0.006365046803362717	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Gordonia; s__Gordonia_defluvii	276.49126809127307
43001401	0.0005259697567389875	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__Ca_Brachytrichaceae; g__midas_g_4300; s__midas_s_4300	22.847600262984876
101442	0.003315621654521315	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Ca_Phosphoribacter; s__midas_s_5	144.02728905075142
18171443	0.000421649545883222	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Ca_Phosphoribacter; s__midas_s_5	18.31603462362128
51442	0.012104138622470373	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Ca_Phosphoribacter; s__midas_s_5	525.7916776214905
33901444	0.0004140227801082935	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Ca_Phosphoribacter; s__midas_s_5	17.98473554512416
2991444	0.0016163764231427343	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_299	70.21377544489724
1100721346	0.0026235613789738904	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__midas_s_110072	113.96488274124683
3581439	0.0014727153265902619	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__midas_s_358	63.973281071754386
6411445	0.008562748457974424	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__midas_f_641; g__midas_g_641; s__midas_s_641	371.957230265951
7181417	0.0012716156813817794	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__1-20; f__midas_f_105; g__Ca_Pachofilum; s__midas_s_550	55.23771358354311
5501417	0.00035889056450909447	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__1-20; f__midas_f_105; g__Ca_Pachofilum; s__midas_s_550	15.589847231710555
4911445	0.0035698151098444825	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__midas_o_5; f__midas_f_5; g__midas_g_100; s__midas_s_491	155.06919855653447
26011445	0.004737776848684796	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__midas_o_5; f__midas_f_5; g__midas_g_100; s__midas_s_491	205.80428853001885
39441441	0.0015053711738353094	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionicicella; s__midas_s_3944	65.391818420232
54341440	0.001951953503255432	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionicimonas; s__midas_s_3094	84.79090822791271
19761442	0.001497100322501068	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_299	65.0325409091239
77191442	0.00403725693776515	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_299	175.37440411958033
7221481	0.0007332869787561435	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__midas_s_4	31.853253070188117
7761439	0.0005598838592611429	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Ca_Epiflobacter; s__midas_s_40	24.320794962444786
108731343	0.0034746518379698338	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__IMCC26207; s__midas_s_5620	150.93540118957162
967001343	0.0007061721243359436	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__IMCC26207; s__midas_s_5620	30.675410909029054
109201343	0.00046290587504701065	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__IMCC26207; s__midas_s_10920	20.108168306167094
36021445	0.0005751166645400466	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__IMCC26207; s__midas_s_2275	24.98249279095508
57101445	0.00626375201466502	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__IMCC26207; s__midas_s_5620	272.0911237650338
1701443	0.0008678500986193582	k__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__JGI_0001001-H03; s__midas_s_170	37.698540433926304
6421407	0.0005550859234262624	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium; s__midas_s_642	24.11237742771341
32481475	0.0007626561472715319	k__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter; s__Turicibacter_sanguinis	33.129020381328075
571412	0.0027350427350338897	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__midas_g_57; s__midas_s_57	118.80752136713713
271459	0.0007626561456287202	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Spongiibacteraceae; g__BD1-7_clade; s__midas_s_27	33.12902030996598
13971445	0.0038747312075550944	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Iamiaceae; g__Iamia; s__midas_s_290	168.31444892498575
31551439	0.009174104949709282	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Aestuariimicrobium; s__midas_s_3155	398.5139449104215
113631345	0.0011569350162520895	k__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__midas_f_4925; g__midas_g_10902; s__midas_s_10902	50.25610017097452
2291425	0.000437438797435225	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	19.001903921788738
2241425	0.0007522962386079543	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	32.67899630889093
341425	0.0010286239408783514	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	44.682395367814706
2811425	0.001713225089869452	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	74.42078467883913
441425	0.0005331974097664606	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	23.16156228284528
4981425	0.0008031072048013582	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__Romboutsia_ilealis	34.8861738693662
4721527	0.020974642669395322	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_472	911.1175029158634
7151442	0.001653755046518699	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_472	71.83746546572577
20821408	0.0005622101177586576	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__midas_s_2082	24.421845305318328
40061442	0.001944699678747224	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_31; s__midas_s_398	84.47580934510067
3981442	0.000443282439821178	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_31; s__midas_s_398	19.25574590339215
45121442	0.0008976786278931373	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_31; s__midas_s_398	38.99426191704999
3591441	0.00031682821031308727	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_31; s__midas_s_359	13.762700627790197
1511441	0.0027774054600370936	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__midas_o_5; f__midas_f_5; g__midas_g_100; s__midas_s_151	120.64771577855132
10431425	0.0007580738207257889	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	32.929968698507544
2381425	0.0005601415765779208	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	24.331989944968303
16891406	0.0011571334648257726	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__midas_g_877; s__midas_s_1689	50.26472057856673
3181425	0.000936552268043141	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__Romboutsia_ilealis	40.682893971526
2031467	0.008547126822447518	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__midas_s_203	371.27864204029777
2121480	0.001525312294537888	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus_aquimarinus	66.25804076243132
29161443	0.0004996712689020381	k__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__midas_g_2916; s__midas_s_2916	21.705220249835634
55401443	0.00044287416476934346	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_5540	19.23801084341551
155801354	0.000631163708086785	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__midas_g_843; s__midas_s_15580	27.41712031558185
18701461	0.0014092247997521488	k__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira_defluvii	61.21531607643359
481461	0.0005559876634453489	k__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira_defluvii	24.15154811240251
95921533	0.01770026872467648	k__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira_defluvii	768.8819731312216
2931461	0.001688888037948841	k__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira_defluvii	73.3636074804597
321453	0.006384397809221048	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_32	277.3318564347531
13661453	0.00031715617901949267	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_32	13.776947260427741
45521446	0.00033338075041404653	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__CL500-29_marine_group; s__midas_s_21	14.481726417235768
5281444	0.0016631049496137857	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__CL500-29_marine_group; s__midas_s_21	72.24361590627323
7431453	0.0006035122987843231	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_743	26.21597074689221
8601453	0.0016840578283247637	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_743	73.1537880045994
188471337	0.000436848189605141	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__midas_s_11195	18.97624850825772
111951338	0.0006095492868928087	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__midas_s_11195	26.478211473336717
212921339	0.0003463795016890605	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__midas_s_11195	15.046379173871099
69261440	0.003393182160650405	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__Longivirga; s__midas_s_2674	147.39643987649293
3461387	0.0008152531229454307	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__midas_g_155; s__midas_s_278	35.41378040762656
641438	0.0016568047337278107	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__midas_s_64	71.96994082840237
326491350	0.000315593640015593	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__AAP99; s__midas_s_22449	13.709072128637345
591411	0.0011045364891518737	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__midas_g_59; s__midas_s_59	47.97996055226824
16191432	0.00034707350321275195	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Ca_Villigracilis; s__midas_s_471	15.076525906058732
4711432	0.0004503084390501074	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Ca_Villigracilis; s__midas_s_471	19.560948283897616
17381432	0.0004503084390501074	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Ca_Villigracilis; s__midas_s_471	19.560948283897616
6901391	0.004143416723620181	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__midas_s_690	179.98587905733703
54981504	0.0011308349769888232	k__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__midas_s_1828	49.122340565417495
7551387	0.0015918019229686036	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__midas_s_430	69.14628373183317
33041467	0.00241874914415028	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Ahniella; s__midas_s_3304	105.068044072744
91801467	0.0010526512512829152	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Ahniella; s__midas_s_3304	45.726117704478554
20201392	0.0006574621959237344	k__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__midas_f_67; g__midas_g_2020; s__midas_s_2020	28.5595003287311
26411455	0.004885409156076088	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__midas_s_1484	212.2172883307892
44121455	0.0017124565001563575	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__midas_s_1484	74.38739791029201
25371455	0.0017387549879933073	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__midas_s_1484	75.52977792344127
6101453	0.0007375345470230876	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_390	32.037763188135905
3901453	0.0005015957739203451	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_390	21.788818823325872
12711453	0.0014143372600991804	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_390	61.4373962414483
2571425	0.0005690878664399997	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Intestinibacter; s__Intestinibacter_bartlettii	24.72060783028715
1521425	0.000877328964592216	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Intestinibacter; s__Intestinibacter_bartlettii	38.11029289292127
