tax_id	abundance	kingdom; phylum; class; order; family; genus; species	estimated counts
41481	0.016822429474167563	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__midas_s_4	703.4130660328425
5291481	0.004485194461468917	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__midas_s_4	187.54392121186132
301481	0.0003964470626036401	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__midas_s_4	16.577037475708607
2581481	0.0003145018513944383	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__midas_s_4	13.150580414207043
611481	0.0024319481910853513	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__midas_s_4	101.68948166204288
1041481	0.0008404186287492825	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__midas_s_4	35.1412645425225
865971354	0.0003995527795904579	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__midas_g_41102; s__midas_s_59116	16.70689992579541
951271354	0.0008289175818352985	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__midas_g_41102; s__midas_s_59116	34.66035976686117
813231354	0.000437302496698014	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__midas_g_41102; s__midas_s_59116	18.285366596930757
591161354	0.0003474330744369418	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__midas_g_41102; s__midas_s_59116	14.527566574506285
950421354	0.0006401222862316818	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__midas_g_41102; s__midas_s_41102	26.766073276491543
773231354	0.000763933051335274	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__midas_g_41102; s__midas_s_59116	31.943096608533146
831451	0.0004514733082807435	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter; s__midas_s_83	18.877904912451008
1541451	0.00036867883041308085	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter; s__midas_s_83	15.415936614892562
629211308	0.0007107903441865551	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Variibacter; s__midas_s_28888	29.720987451816615
1098901327	0.015056382794492014	k__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella_aerofaciens	629.5675901688891
141445	0.002041731314082503	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Ca_Microthrix; s__Ca_Microthrix_subdominans	85.37295316704578
21445	0.0032441225168098227	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Ca_Microthrix; s__Ca_Microthrix_subdominans	135.6497389178859
38591442	0.000976732304545105	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Ca_Microthrix; s__midas_s_3859	40.84108458224902
10801460	0.0009616080550647223	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea; s__midas_s_1080	40.2086792144763
45611387	0.0024274252963748136	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__midas_s_4561	101.50036134261646
6071387	0.0005220509165847027	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__midas_s_430	21.829037026072758
28731387	0.00035211021919706115	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__midas_s_430	14.723136705505915
14491387	0.002277025124876564	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__midas_s_1449	95.21152857158866
521467	0.005221575220755078	k__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__midas_g_52; s__midas_s_52	218.33494628065284
86281437	0.0011222407657095303	k__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__midas_g_1221; s__midas_s_8628	46.9253753773783
13721437	0.0007640874554009432	k__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__midas_g_1221; s__midas_s_1302	31.94955286013504
954241344	0.004729477577092361	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	197.75837540854
1190841349	0.0029197231945794796	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__midas_s_119084	122.08530565814637
1108091348	0.0011636102586787835	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_adolescentis	48.655199356394654
1018441347	0.0063159019696820895	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__midas_s_101844	264.0931249602869
1025311347	0.004028707986920656	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_faecale	168.4563957651003
1179701347	0.0007475444097614065	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_ruminantium	31.25782194976345
180921339	0.003419840410466086	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propioniciclava; s__midas_s_11087	142.99720692322893
110871339	0.005043169491968942	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propioniciclava; s__midas_s_11087	210.87508913718935
182631339	0.0005149154956468392	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propioniciclava; s__midas_s_11087	21.530676534976937
3231457	0.0003827332622542989	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067; s__midas_s_323	16.003608627901254
1601445	0.006125407884581641	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Gordonia; s__Gordonia_defluvii	256.1278052858967
1100721346	0.002512271202909939	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__midas_s_110072	105.04810807847618
3581439	0.0015035949927663676	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__midas_s_358	62.87132102753289
6411445	0.008748067176440652	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__midas_f_641; g__midas_g_641; s__midas_s_641	365.7916809156894
7181417	0.0013357520069227215	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__1-20; f__midas_f_105; g__Ca_Pachofilum; s__midas_s_550	55.85313441746668
5501417	0.00030453340273857047	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__1-20; f__midas_f_105; g__Ca_Pachofilum; s__midas_s_550	12.733759702110586
26011445	0.004182735794826319	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__midas_o_5; f__midas_f_5; g__midas_g_100; s__midas_s_491	174.89691452486773
4911445	0.00418273579482652	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__midas_o_5; f__midas_f_5; g__midas_g_100; s__midas_s_491	174.89691452487608
19761442	0.0014521653471323184	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_299	60.720841824990764
77191442	0.004155982091602911	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_299	173.77823517828412
2991444	0.0016616163840101512	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_299	69.47882748100047
7761439	0.0005781100984749286	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Ca_Epiflobacter; s__midas_s_40	24.173095657630665
57101445	0.009136875935179187	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__IMCC26207; s__midas_s_5620	382.0493303535825
36021445	0.0019050987751553234	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__IMCC26207; s__midas_s_2275	79.65980018434469
1701443	0.000902156975302463	k__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__JGI_0001001-H03; s__midas_s_170	37.72279176529719
6421407	0.0005479068633576921	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium; s__midas_s_642	22.91017758443854
47581438	0.00028228492751967966	k__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter; s__Turicibacter_sanguinis	11.803461959307885
32481475	0.0005105196871499395	k__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter; s__Turicibacter_sanguinis	21.34687019848757
571412	0.0028431613767462005	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__midas_g_57; s__midas_s_57	118.88394980726562
271459	0.0007654664452476185	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Spongiibacteraceae; g__BD1-7_clade; s__midas_s_27	32.00721394158392
13971445	0.003980460987412756	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Iamiaceae; g__Iamia; s__midas_s_290	166.43899572767697
31551439	0.009489628252607095	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Aestuariimicrobium; s__midas_s_3155	396.7993157545131
113631345	0.0011481833977828421	k__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__midas_f_4925; g__midas_g_10902; s__midas_s_10902	48.01014059489176
2291425	0.0003918388769780943	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	16.384350801962036
2241425	0.000785616060635967	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	32.84974995943232
2811425	0.001305716424582665	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	54.597226577499555
441425	0.00042912953481845855	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	17.943622368899025
341425	0.001700067613657543	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	71.0866271974765
4981425	0.0007903923572343829	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__Romboutsia_ilealis	33.04946602539849
9611442	0.0009107756416863055	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_472	38.083172681471176
4721527	0.009869042298425494	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_472	412.6641346663636
7151442	0.010764147352967676	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_472	450.0920574169904
72561444	0.0006029367367433344	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_472	25.211196710185785
20821408	0.0006286511475633638	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__midas_s_2082	26.286419084214494
40061442	0.0017952618325842147	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_31; s__midas_s_398	75.06707826767635
3981442	0.00036608478879545715	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_31; s__midas_s_398	15.307469358693245
36081442	0.000373626985508267	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_31; s__midas_s_398	15.622838772042677
45121442	0.0006184982399183281	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_31; s__midas_s_398	25.861885403944974
3591441	0.00034580369395106506	k__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__midas_f_31; g__midas_g_31; s__midas_s_359	14.459435658869834
1511441	0.0028627184402034798	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__midas_o_5; f__midas_f_5; g__midas_g_100; s__midas_s_151	119.7017088586683
43001401	0.0005194237130594057	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__Ca_Brachytrichaceae; g__midas_g_4300; s__midas_s_4300	21.71918313786599
10431425	0.0007020646975724463	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	29.356133264294268
2381425	0.0004928356589850508	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__midas_s_34	20.607430244800916
3181425	0.000959466608487811	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__Romboutsia_ilealis	40.11913676730933
2031467	0.008185383408235483	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__midas_s_203	342.26362183195846
20661467	0.0004308755260477682	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__midas_s_203	18.01662924616138
2121480	0.0015582711391168575	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus_aquimarinus	65.15754941103228
29161443	0.0005194237130594057	k__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__midas_g_2916; s__midas_s_2916	21.71918313786599
51442	0.012218737129002224	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Ca_Phosphoribacter; s__midas_s_5	510.914274312099
101442	0.003406795025087911	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Ca_Phosphoribacter; s__midas_s_5	142.4517271790259
33901444	0.00036675983391112687	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Ca_Phosphoribacter; s__midas_s_5	15.33569569515986
18171443	0.00039982931148777127	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Ca_Phosphoribacter; s__midas_s_5	16.71846283054967
55401443	0.00042970588684052035	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera; s__midas_s_5540	17.967721952349518
155801354	0.0006014379835424697	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__midas_g_843; s__midas_s_15580	25.14852784384483
18701461	0.0019494613128322393	k__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira_defluvii	81.51477533476725
481461	0.010033895940885459	k__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira_defluvii	419.5573248721846
2931461	0.009032726279299463	k__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira_defluvii	377.69441664262774
75901461	0.00036228764532893974	k__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira_defluvii	15.148695601784286
321453	0.006429192055972791	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_32	268.8302366284463
13661453	0.00034328040660968966	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_32	14.353926921977564
5281444	0.0016834857369006611	k__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__CL500-29_marine_group; s__midas_s_21	70.39327260276424
7431453	0.0004914952920856949	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_743	20.551384143271246
8601453	0.0017741058617129172	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_743	74.18246250166392
188471337	0.0004658194792353836	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__midas_s_11195	19.47777570474833
111951338	0.0005593534761478595	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__midas_s_11195	23.388806251646596
212921339	0.00032834593620342605	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__midas_s_11195	13.729456976410058
69261440	0.003444971570414663	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__Longivirga; s__midas_s_2674	144.0480412453187
3461387	0.0007928046146696192	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__midas_g_155; s__midas_s_278	33.150332157795454
641438	0.0016949615899833359	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__midas_s_64	70.87312392356321
326491350	0.0003280570819322562	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__AAP99; s__midas_s_22449	13.717378823915361
591411	0.001093523606440854	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__midas_g_59; s__midas_s_59	45.72459607971787
16191432	0.00036010481172765534	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Ca_Villigracilis; s__midas_s_471	15.05742259758018
4711432	0.0004552481118342609	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Ca_Villigracilis; s__midas_s_471	19.035744548237783
17381432	0.0004552481118342609	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Ca_Villigracilis; s__midas_s_471	19.035744548237783
6901391	0.004147372763795386	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__midas_s_690	173.41824474534027
55691468	0.0006146501117541592	k__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__midas_s_1828	25.700979772888413
54981504	0.000506211584847716	k__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__midas_s_1828	21.166731208822394
7551387	0.001462858259998562	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__midas_s_430	61.16795528357987
33041467	0.002516622671536246	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Ahniella; s__midas_s_3304	105.23006038761659
91801467	0.001119343319879596	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Ahniella; s__midas_s_3304	46.804221577445425
20201392	0.0006561141638645124	k__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__midas_f_67; g__midas_g_2020; s__midas_s_2020	27.434757647830722
26411455	0.00489667846839297	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__midas_s_1484	204.74971347738364
25371455	0.0016523741990133584	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__midas_s_1484	69.09237475754456
44121455	0.0016523741990133584	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__midas_s_1484	69.09237475754456
6101453	0.0006780685750041305	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_390	28.352759395222712
3901453	0.0005295816268625188	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__midas_s_390	22.14392614562936
